Info, Time, Steps, Train accuracy, Loss, Validation accuracy, Train Folds, Final test accuracy,Tensorboard dir, Misclassified Images, Early Stopping Result
Date created: Tue Oct 10 15:22:17 SGT 2017

#################### Setting ######################

home_dir: /home/duclong002/
Jpeg_data_dir: /home/duclong002/Dataset/JPEG_data/
code_dir: /home/duclong002/FYP/image_retraining/
dataset_arr: PAP_smear_JPEG

learning_rate_arr:  0.1 0.03
how_many_training_steps: 10000
testing_percentage_arr: 20
train_batch_size_arr: 30 50 100
hidden_layer1_size_arr: 50 100
dropout_keep_prob_arr: 0.7 0.8
learning_rate_decay_arr: 0.33 0.5

################# End of Setting ##################

"[Namespace(architectures='', bottleneck_dir='/tmp/bottleneck', checkpoint_dir='/home/duclong002/checkpoints', csvlogfile='/home/duclong002/retrain_logs/logfile/log_10-10-15:22:17.csv', dropout_keep_prob=0.69999999, early_stopping_n_steps=5, eval_step_interval=100, final_tensor_name='final_result', flip_left_right=False, hidden_layer1_size=50, how_many_training_steps=10000, image_dir='/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/', intermediate_output_graphs_dir='/tmp/intermediate_graph/', intermediate_store_frequency=0, learning_rate=0.1, learning_rate_decay=0.33, model_dir='/home/duclong002/pretrained_model/', output_graph='/tmp/output_graph.pb', output_labels='/tmp/output_labels.txt', print_misclassified_test_images=True, random_brightness=0, random_crop=0, random_scale=0, summaries_dir='/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:22:17', test_batch_size=-1, testing_percentage=20, train_batch_size=30, validation_batch_size=-1, validation_percentage=10), ['inception_resnet_v2']]"
,2017-10-10 18:05:57.074998,0,55.999994278,0.692377,68.0628299713,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:00.336177,100,84.0000033379,0.365775,82.7225089073,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:03.470312,200,86.0000014305,0.278402,85.340321064,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:06.752256,300,98.0000019073,0.108002,86.387437582,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:09.912306,400,98.0000019073,0.1348,86.387437582,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:13.198394,500,95.9999978542,0.107065,87.9581153393,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:16.373420,600,93.9999997616,0.124131,88.481682539,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:19.694969,700,95.9999978542,0.100625,87.9581212997,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:22.884297,800,98.0000019073,0.0825887,89.5288050175,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:26.218793,900,100.0,0.0990683,87.4345600605,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:29.446614,1000,100.0,0.0302506,89.0052378178,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:32.799217,1100,100.0,0.0316914,89.528799057,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:36.060617,1200,100.0,0.0227227,90.0523602962,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:39.478104,1300,100.0,0.0174069,90.0523543358,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:42.888027,1400,100.0,0.0216169,90.0523602962,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:46.166305,1500,100.0,0.0207561,90.0523602962,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:49.559958,1600,100.0,0.0161352,91.0994768143,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:52.969507,1700,100.0,0.017653,90.0523543358,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:56.408748,1800,97.9999959469,0.0272858,90.0523602962,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:06:59.718746,1900,100.0,0.0172519,89.528799057,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:07:03.146329,2000,100.0,0.0122266,89.528799057,"['fold1', 'fold2', 'fold4']"
,,,,,,,,,"The best result is at 1600 steps:Train accuracy: 100.0, Validation accuracy: 91.09, Loss: 0.0161352"
,2017-10-10 18:07:03.789437,,,,,,87.9746854305,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-18:04:18,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149014631-149014646-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153831027-153831045-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826989-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 18:07:04.425696,0,53.9999961853,0.692477,29.1666686535,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:07.713603,100,87.9999995232,0.303729,85.416674614,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:10.892420,200,93.9999997616,0.204301,88.5416686535,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:14.152209,300,95.9999978542,0.153056,89.583337307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:17.351472,400,83.9999973774,0.330653,69.791674614,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:20.676769,500,100.0,0.037009,89.5833432674,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:23.883126,600,93.9999997616,0.145268,88.541674614,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:27.196656,700,100.0,0.0408911,91.145837307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:30.406376,800,98.0000019073,0.0616914,89.0625059605,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:33.737394,900,100.0,0.0353313,91.145837307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:36.965261,1000,100.0,0.0270446,90.104174614,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:40.322142,1100,98.0000019073,0.0704169,91.666674614,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:43.682578,1200,100.0,0.0141612,91.145837307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:46.961930,1300,100.0,0.0138442,91.666674614,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:50.391997,1400,100.0,0.0262146,91.666674614,"['fold1', 'fold2', 'fold3']"
,2017-10-10 18:07:53.818721,1500,100.0,0.0208779,90.1041686535,"['fold1', 'fold2', 'fold3']"
,,,,,,,,,"The best result is at 1100 steps:Train accuracy: 98.0, Validation accuracy: 91.66, Loss: 0.0704169"
,2017-10-10 18:07:54.306124,,,,,,87.34177351,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-18:04:18,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149014631-149014646-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157223355-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 18:07:54.967040,0,62.0000004768,0.692827,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:07:58.372850,100,81.9999992847,0.411082,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:01.916230,200,89.9999976158,0.198301,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:05.401743,300,92.0000016689,0.226067,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:08.987227,400,98.0000019073,0.0864388,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:12.459422,500,93.9999997616,0.149501,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:16.054174,600,95.9999978542,0.103608,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:19.542287,700,97.9999959469,0.0708944,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:23.157103,800,98.0000019073,0.0772526,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:26.668001,900,100.0,0.0556119,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:30.296759,1000,97.9999959469,0.0622611,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:33.823459,1100,95.9999978542,0.0675302,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:37.474597,1200,98.0000019073,0.0504217,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:41.147019,1300,100.0,0.0256625,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:44.714922,1400,100.0,0.0442227,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:48.430096,1500,100.0,0.0282518,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:52.027117,1600,100.0,0.0232598,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:55.733131,1700,100.0,0.0309984,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:08:59.451675,1800,100.0,0.0368626,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:03.167452,1900,100.0,0.02878,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:06.751097,2000,100.0,0.0199996,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:10.465655,2100,100.0,0.0255874,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:14.179521,2200,100.0,0.014375,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:17.933413,2300,100.0,0.0181119,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:21.704316,2400,100.0,0.032845,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:25.341667,2500,100.0,0.0343826,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:29.093552,2600,100.0,0.0105076,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:32.857983,2700,100.0,0.0108124,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:36.625865,2800,100.0,0.0226179,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:40.425406,2900,100.0,0.0296816,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:44.215116,3000,100.0,0.0200805,,"['fold1', 'fold2', 'fold3', 'fold4']"
,,,,,,,,,"The best final result is at 2600 steps:Train accuracy: 100.0, Loss: 0.0105076"
,2017-10-10 18:09:44.955921,,,,,,89.8734152317,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-18:04:18,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149014631-149014646-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157223355-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal')]"
,,,,,91.9725
"[Namespace(architectures='', bottleneck_dir='/tmp/bottleneck', checkpoint_dir='/home/duclong002/checkpoints', csvlogfile='/home/duclong002/retrain_logs/logfile/log_10-10-15:22:17.csv', dropout_keep_prob=0.80000001, early_stopping_n_steps=5, eval_step_interval=100, final_tensor_name='final_result', flip_left_right=False, hidden_layer1_size=100, how_many_training_steps=10000, image_dir='/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/', intermediate_output_graphs_dir='/tmp/intermediate_graph/', intermediate_store_frequency=0, learning_rate=0.1, learning_rate_decay=0.33, model_dir='/home/duclong002/pretrained_model/', output_graph='/tmp/output_graph.pb', output_labels='/tmp/output_labels.txt', print_misclassified_test_images=True, random_brightness=0, random_crop=0, random_scale=0, summaries_dir='/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-18:09:45', test_batch_size=-1, testing_percentage=20, train_batch_size=100, validation_batch_size=-1, validation_percentage=10), ['inception_resnet_v2']]"
,2017-10-10 18:09:50.416271,0,55.999994278,0.690708,81.0526371002,"['fold2', 'fold3', 'fold4']"
,2017-10-10 18:09:55.775752,100,87.9999995232,0.297834,91.5789604187,"['fold2', 'fold3', 'fold4']"
,2017-10-10 18:10:01.029052,200,94.9999988079,0.151055,81.5789580345,"['fold2', 'fold3', 'fold4']"
,2017-10-10 18:10:06.344022,300,96.9999969006,0.0848867,87.8947377205,"['fold2', 'fold3', 'fold4']"
,2017-10-10 18:10:11.738426,400,98.9999949932,0.047239,90.0000095367,"['fold2', 'fold3', 'fold4']"
,2017-10-10 18:10:17.190950,500,99.9999940395,0.023885,89.4736886024,"['fold2', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 100 steps:Train accuracy: 87.99, Validation accuracy: 91.57, Loss: 0.297834"
,2017-10-10 18:10:17.564087,,,,,,85.4430377483,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-18:09:45,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149011613-149011656-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209565698-209565729-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185433-157185508-005.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 18:10:18.347666,0,50.9999990463,0.691739,33.3333313465,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:10:23.581376,100,93.0000007153,0.238563,89.2473101616,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:10:28.964217,200,92.0000016689,0.197105,91.3978457451,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:10:34.232298,300,91.9999957085,0.146655,81.1827898026,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:10:39.530304,400,87.0000004768,0.169193,89.7849440575,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:10:44.928712,500,98.9999949932,0.0660157,92.4731135368,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:10:50.239222,600,96.9999969006,0.0783924,93.548387289,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:10:55.648517,700,100.0,0.0251316,92.4731135368,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:11:01.022574,800,99.9999940395,0.012738,93.5483813286,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:11:06.547660,900,100.0,0.0067705,93.0107533932,"['fold1', 'fold3', 'fold4']"
,2017-10-10 18:11:12.083236,1000,99.9999940395,0.00685508,93.5483932495,"['fold1', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 600 steps:Train accuracy: 96.99, Validation accuracy: 93.54, Loss: 0.0783924"
,2017-10-10 18:11:12.501184,,,,,,87.34177351,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-18:09:45,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157223355-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209565698-209565729-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157222561-001.jpg', 'abnormal')]"
,2017-10-10 18:11:13.287119,0,53.9999961853,0.691982,67.0157074928,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:11:18.529345,100,88.9999985695,0.229621,84.293192625,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:11:23.941193,200,94.9999988079,0.148095,85.8638763428,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:11:29.256557,300,93.9999938011,0.144902,85.8638763428,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:11:34.659492,400,97.9999959469,0.0830511,88.4816765785,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:11:39.988772,500,100.0,0.0363389,90.0523602962,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:11:45.467144,600,94.9999928474,0.119533,82.7225148678,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:11:50.835146,700,100.0,0.0600181,90.0523602962,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:11:56.333035,800,99.9999940395,0.0216511,88.4816765785,"['fold1', 'fold2', 'fold4']"
,2017-10-10 18:12:01.740813,900,100.0,0.0142541,88.4816765785,"['fold1', 'fold2', 'fold4']"
,,,,,,,,,"The best result is at 500 steps:Train accuracy: 100.0, Validation accuracy: 90.05, Loss: 0.0363389"
